project_id,normalized_project_id,source_root_relative_path,project_family,project_family_source,revision_family,duplicate_family,year_prefix,workbook_candidate_count,candidate_permitted_input_count,strict_permitted_input_count,target_reference_file_candidate_count,inventory_v1_has_all_three_completed_targets,onedrive_availability,current_cohort,development_eligibility,exclusion_reasons,previous_screening_status,previous_bundle_status,current_source_hash_status,generator_candidate_status
1140205,1140205,114年度工作\114年度工作\1140205新陳-平林旱作擴大灌區第二期\1140205 生管文件,新陳,file_index_customer,REVFAM-114-AF074FA78B6B,DUPFAM-1136F7D62B50,114,7,7,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140206,1140206,114年度工作\114年度工作\1140206玖堡-西螺水管橋儀錶箱\1140206 生管文件,玖堡,file_index_customer,REVFAM-114-90529F078153,DUPFAM-E6388A083FF0,114,3,3,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140207,1140207,114年度工作\114年度工作\1140207榮陳-獅子鄉中心崙新設加壓站\1140207 生管文件,榮陳,file_index_customer,REVFAM-114-824B4755B1E0,DUPFAM-4D0BCADBE2CC,114,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140208,1140208,114年度工作\114年度工作\1140208楊怡文-楊怡文住宅施工,楊怡文,file_index_customer,REVFAM-114-10662BCFA329,DUPFAM-9EA5183EB044,114,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,NO_APPROVED_WORKSHEETS
1140209,1140209,114年度工作\114年度工作\1140209宗正,宗正,derived_from_project_name,REVFAM-114-ADFDA292ED7F,DUPFAM-7EDCE1F3B78D,114,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,NO_APPROVED_WORKSHEETS
1140301,1140301,114年度工作\114年度工作\1140301桂田-龍峰變壓器箱\1140301 生管文件,桂田,file_index_customer,REVFAM-114-1D6242E02F02,DUPFAM-C7E8E0DAF81F,114,2,2,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140302,1140302,114年度工作\114年度工作\1140302瑨億-臺中商港龍井區中南一路電動操作機\1140302 生管文件,瑨億,file_index_customer,REVFAM-114-646D7D3397DC,DUPFAM-5FF34635F752,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140303,1140303,114年度工作\114年度工作\1140303香閣食品廠-魚漿產線電源盤\1140303 生管文件,香閣食品廠,file_index_customer,REVFAM-114-77A353A71CB5,DUPFAM-D91495B0AB81,114,4,4,0,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140304,1140304,114年度工作\114年度工作\1140304盛福-台中市工業八路暨金谷橋送水管\1140304 生管文件,盛福,file_index_customer,REVFAM-114-8EB0C1F45720,DUPFAM-4ECB5314C26A,114,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140305,1140305,114年度工作\114年度工作\1140305西富-聯電P34一二次配零星工程\1140305 生管文件,西富,file_index_customer,REVFAM-114-CE83A33B194A,DUPFAM-3E111E55FC4A,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140306,1140306,114年度工作\114年度工作\1140306詠翔鑫-鴻億實業店鋪辦公室新建工程\1140306 生管文件,詠翔鑫,file_index_customer,REVFAM-114-C5A0401773BC,DUPFAM-32FD35FB1BAF,114,5,5,1,31,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140307,1140307,114年度工作\114年度工作\1140307新陳-東西三圳幹線(嘉安段)系統\1140307 生管文件,新陳,file_index_customer,REVFAM-114-1B1092159492,DUPFAM-04163C53694B,114,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140308,1140308,114年度工作\114年度工作\1140308國翊-蘭嶼椰油村供水延管\1140308 生管文件,國翊,file_index_customer,REVFAM-114-564845D8F430,DUPFAM-36221B5E3CF7,114,5,5,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140309,1140309,114年度工作\114年度工作\1140309昀興-永康國中114年度活動中心電力及舊南棟電源改善工程\1140309 生管文件,昀興,file_index_customer,REVFAM-114-83D49BE747F0,DUPFAM-BF492EE5EFDD,114,4,4,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140310,1140310,114年度工作\114年度工作\1140310詠翔鑫-廣翰電容器現場更換工程,詠翔鑫,file_index_customer,REVFAM-114-268826D4D92C,DUPFAM-FC5B4BE4B427,114,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140311,1140311,114年度工作\114年度工作\1140311顯茂-外案箱體製作\1140311 生管文件,顯茂,file_index_customer,REVFAM-114-190A475283FE,DUPFAM-E2AC602BC249,114,3,3,0,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140312,1140312,114年度工作\114年度工作\1140312榮陳-台南市楠西區灣丘里梅嶺三期延管\1140312 生管文件,榮陳,file_index_customer,REVFAM-114-C275B5764C04,DUPFAM-F0492FA98AB4,114,7,7,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140313,1140313,114年度工作\114年度工作\1140313宗正,宗正,derived_from_project_name,REVFAM-114-17634A644C47,DUPFAM-F15CCA9788CE,114,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,NO_APPROVED_WORKSHEETS
1140401,1140401,114年度工作\114年度工作\1140401核陽-NFB零料購買,核陽,file_index_customer,REVFAM-114-59F069A5918A,DUPFAM-694B14E7E1B1,114,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140402,1140402,114年度工作\114年度工作\1140402禾協水電-市定古蹟保安車站北側站長宿舍及屋頂整修工程\1140402 生管文件,禾協水電,file_index_customer,REVFAM-114-2F053ACAD696,DUPFAM-27A381D79AF6,114,3,3,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140403,1140403,114年度工作\114年度工作\1140403昱成-北門國中排水系統整修\1140403 生管文件,昱成,file_index_customer,REVFAM-114-E80BA997A365,DUPFAM-7E25F71F56CB,114,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140404,1140404,114年度工作\114年度工作\1140404宥騰-東陽實業科工區廠房新建工程\1140404 生管文件,宥騰,file_index_customer,REVFAM-114-32F3561534F9,DUPFAM-AB10FD279C92,114,4,4,2,22,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140405,1140405,114年度工作\114年度工作\1140405台灣色譜-台灣應材壁掛盤\1140405 生管文件,台灣色譜,file_index_customer,REVFAM-114-7174F8B7BCEB,DUPFAM-FDC941EA796C,114,3,3,0,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140406,1140406,114年度工作\114年度工作\1140406盛福-北投新圳隧道改善工程\1140406 生管文件,盛福,file_index_customer,REVFAM-114-E842D62DB9C2,DUPFAM-FDC3E519BF77,114,7,7,2,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140407,1140407,114年度工作\114年度工作\1140407榮陳-灣丘一站機電設備汰換\1140407 生管文件,榮陳,file_index_customer,REVFAM-114-3D0D3E1C255F,DUPFAM-760BD77B05CD,114,7,7,2,10,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140408,1140408,114年度工作\114年度工作\1140408正安消防-排煙控制盤\1140408 生管文件,正安消防,file_index_customer,REVFAM-114-95A2A0872071,DUPFAM-7CE8F7CF8F9B,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140409,1140409,114年度工作\114年度工作\1140409榮陳-南科汙水揚水站\1140409 生管文件,榮陳,file_index_customer,REVFAM-114-02D8BDC0453B,DUPFAM-9AA34F2B0897,114,7,7,2,14,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140410,1140410,114年度工作\114年度工作\1140410顯茂-創生機櫃箱體製作\1140410 生管文件,顯茂,file_index_customer,REVFAM-114-8690FBF4989F,DUPFAM-AB1B2968DD81,114,3,3,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140501,1140501,114年度工作\114年度工作\1140501顯茂-創生零星追加工程\1140501 生管文件,顯茂,file_index_customer,REVFAM-114-956DB11AE92C,DUPFAM-AAABB9FD7013,114,4,4,1,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140502,1140502,"114年度工作\114年度工作\1140502榮陳-苗栗通霄鎮內島里1,2,7-11鄰供水\1140502 生管文件",榮陳,file_index_customer,REVFAM-114-65D7F6F2CC0B,DUPFAM-325D5C3CF454,114,7,7,2,8,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140503,1140503,114年度工作\114年度工作\1140503新陳-中興圳渠首工調度設施\1140503 生管文件,新陳,file_index_customer,REVFAM-114-1B65788BF718,DUPFAM-44911F1EC9F9,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140504,1140504,114年度工作\114年度工作\1140504宇博台水名牌,宇博台水名牌,derived_from_project_name,REVFAM-114-E5715E934949,DUPFAM-D0A8599A7A13,114,2,2,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140505,1140505,114年度工作\114年度工作\1140505詠翔鑫變壓器購買(零料),詠翔鑫變壓器購買(零料),derived_from_project_name,REVFAM-114-31B7C6DCEF97,DUPFAM-B79C0986072F,114,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140506,1140506,114年度工作\114年度工作\1140506國倫-古坑所機電改善\1140506 生管文件,國倫,file_index_customer,REVFAM-114-334FF275DE96,DUPFAM-0E3D94B874D1,114,7,7,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140507,1140507,114年度工作\114年度工作\1140507新陳-岡山至北嶺加壓站備援管線工程\1140507 生管文件,新陳,file_index_customer,REVFAM-114-14FC30F2ABDF,DUPFAM-0DF4D7C6825E,114,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140508,1140508,114年度工作\114年度工作\1140508飛達-中壢區志廣路1000不斷水增設蝶閥\1140508 生管文件,飛達,file_index_customer,REVFAM-114-38C678F1CE9A,DUPFAM-E5E725F4C83B,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140509,1140509,114年度工作\114年度工作\1140509橙富-屋外防水箱製作\1140509 生管文件,橙富,file_index_customer,REVFAM-114-CBD953A5A0A6,DUPFAM-2404CAFF0BF4,114,3,3,0,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140510,1140510,114年度工作\114年度工作\1140510台灣色譜-新增電源盤暨現場修改工程\1140510 生管文件,台灣色譜,file_index_customer,REVFAM-114-9B0488B637AB,DUPFAM-D658862E6EAB,114,0,0,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140511,1140511,114年度工作\114年度工作\1140511西富-聯電P1、2零星工程\1140511 生管文件,西富,file_index_customer,REVFAM-114-D857E44FDA87,DUPFAM-70183C1CC62A,114,4,4,1,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140601,1140601,114年度工作\114年度工作\1140601西富-聯電P4零星工程\1140601 生管文件,西富,file_index_customer,REVFAM-114-BDA5DB6425A7,DUPFAM-CEAC8C52E734,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140602,1140602,114年度工作\114年度工作\1140602香閣食品-新增電源盤\1140602 生管文件,香閣食品,file_index_customer,REVFAM-114-DB2AD73E6FAB,DUPFAM-F03E629DCFE8,114,4,4,1,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140603,1140603,114年度工作\114年度工作\1140603榮陳-成功至白沙淨水場清水管工程\1140603 生管文件,榮陳,file_index_customer,REVFAM-114-FBA99E933F11,DUPFAM-474662D82870,114,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140604,1140604,114年度工作\114年度工作\1140604榮陳-潭頂場1500MM流量計改善\1140604 生管文件,榮陳,file_index_customer,REVFAM-114-9814568632D4,DUPFAM-AD10C96B9A99,114,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140605,1140605,114年度工作\114年度工作\1140605國倫114年各站儀表箱\1140605 生管文件,國倫114年各站儀表箱,derived_from_project_name,REVFAM-114-9914AAF1C854,DUPFAM-9072C142EB1F,114,4,4,2,7,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140606,1140606,114年度工作\114年度工作\1140606橙富-變頻器盤\1140606 生管文件,橙富,file_index_customer,REVFAM-114-257AE260F929,DUPFAM-0DF340ECB953,114,5,5,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140607,1140607,114年度工作\114年度工作\1140607榮陳-民雄所大埔美工業區新設抽水機\1140607 生管文件,榮陳,file_index_customer,REVFAM-114-522FD20A1559,DUPFAM-E19DEF47F834,114,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140608,1140608,114年度工作\114年度工作\1140608飛達-竹南基地送水管造橋段\1140608 生管文件,飛達,file_index_customer,REVFAM-114-DEDBC05F53A4,DUPFAM-908E66C25FA6,114,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140609,1140609,114年度工作\114年度工作\1140609詠翔鑫-設備開關箱\1140609 生管文件,詠翔鑫,file_index_customer,REVFAM-114-FEABFBD5F82B,DUPFAM-92C6BD6BD071,114,4,4,1,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140610,1140610,114年度工作\114年度工作\1140610宇博-拷潭廠清水池(二)配電設備\1140610 生管文件,宇博,file_index_customer,REVFAM-114-534C4AAC7EE3,DUPFAM-7E84678EF369,114,7,7,2,19,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1140701,1140701,114年度工作\114年度工作\1140701顯茂-創生中心拉線箱\生管課用圖、鈑金施工圖、沖孔施工圖,顯茂,file_index_customer,REVFAM-114-CAB923EE6649,DUPFAM-2CBD066CE19D,114,3,3,0,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
